Name,bpm,axis,mean,std,length,amp_fit_pos,z_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,z_fit_ang,tune_fit_ang,phase_fit_ang,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,0.7864140619384765,0.16651583677540183,36.29908000000023,0.38617844672641843,9.999999999997968,0.30494266942535314,0.33707039694927765,0.03940103567143782,9.99999999999993,0.30481643975801004,0.18814365319079443,0.967413981027484,3.6360785235286386,-39.98604321303318,0.41632742057209227,-4.312257083666525,0.967580859912228,3.6964907103889812,-40.65039748887187,0.42324455664710686,-4.383903743396933,0.6941587313526953,4.361527941685677,-4.3023061220550805,43.28760309427823,70.79118234,0.3885170205750482,0.05830337458400204,0.006722481404421732
bi5-b3,165,x,0.5036738274996777,0.6513499109767812,36.29908000000023,1.9076722588464745,9.99999999999961,0.30486907819152953,-0.0937208277124193,0.041855676603559065,9.999999999957305,0.304859156441353,-0.1336443686968441,0.9951220870220727,20.071182250968896,-931.1546237739573,0.4482621314569685,-20.746451602425363,0.9955451957405772,20.116038771084344,-933.2356350262912,0.4492639398738954,-20.792817263002405,0.6950589761613614,4.367184346640352,-21.73676160910251,991.7422529138069,1477.33283,0.3286940946720809,0.06050296172237151,0.002748761830019119
g5-bx,167,x,-1.1007080065986328,0.154205841126294,16.31947115000048,0.4538725813187557,9.999999998139572,0.3048332212715318,-0.20433102603675882,-0.053525862627670354,9.999999999996023,0.3048679589304277,-0.0764700884535857,0.9942752015351206,-6.586753575029174,-53.5866979768466,0.7452204640054411,5.9117311591463455,0.9947875837064963,-6.603987427708926,-53.72690441511816,0.747170289445897,5.927198855442935,0.6950581237022059,4.367178990481511,6.658409937884007,57.09527353692626,80.89815159,0.294232656559437,0.059983347223611864,0.0029332665846950436
g6-bx,0,x,-2.8596572271679688,0.1489857814961574,16.31947115000048,0.4339195044248396,9.999999999999241,0.3049152586744896,1.817399558111004,0.054367169791135,9.99999999996431,0.30488072097653235,1.680695790047779,0.9948877926167368,5.567456485241783,-47.72891658651036,0.74933071944059,-6.244724358971146,0.9975122729884763,5.5743945889516935,-47.788395843172125,0.7502645272320443,-6.252506466538075,0.6949462022113012,4.366475767014301,-6.285781139372903,50.79731298377017,74.81639007,0.3210403103351686,0.06077697981616554,0.002799986983907322
bo6-b3,2,x,-1.0807304697908107,0.3895163538000015,36.2991257,1.1027677917559155,9.999999999999826,0.304879412983463,0.12315632289400243,-0.03674901113652194,9.999999999999998,0.30488494030648705,0.1978457296586807,0.9994729803480613,-12.374306065491325,-362.28993611709683,0.40232244097560876,11.698260268547752,0.9995184427411421,-12.377286610466419,-362.37719930930376,0.40241934662215334,11.701077977328852,0.695107164421671,4.367487122409508,12.792553154985626,385.05352532695065,534.5534083,0.279672490441119,0.05619135604081427,0.0008358620686067397
bo6-b4,4,x,-0.004161132802841796,0.08306822793435968,36.2991257,0.26485147760127564,9.999999999999993,0.30495256774344687,0.06178311022334761,0.03880719485842908,9.999999999999998,0.30491068173073976,-0.27587486484327656,0.9985423870974046,2.1381051629865686,-18.076859489340666,0.3881343690445849,-2.814444822039746,0.9986714472588616,2.1395268724931205,-18.088879498192195,0.38839245472336387,-2.8163162561620836,0.6950580550846723,4.367178559344833,-2.6332734594207783,19.222951597410887,19.2559119,0.0017116978287127426,0.06038515453029921,0.0014356782995018657
bo7-b4,23,x,0.02338671881046875,0.08793915941826325,36.29913299999998,0.24388106745303742,9.999999999999984,0.30483366960480046,0.22053704544008398,-0.036862054787739254,9.999999999999998,0.3047909559805268,0.62090526123787,0.9985733647834121,-2.7258446100154616,-16.981446775764628,0.38799112311358863,2.050800369249037,0.9984874738873404,-2.7279084070468,-16.99430380338641,0.3882848797441483,2.0523530754078445,0.6951624022967884,4.367834192214845,2.5393804705805625,18.055498992190067,18.49617565,0.023825285083186067,0.05737799400046245,0.0013413434473732585
bo7-b3,25,x,-1.7430869156533204,0.38838131112759344,36.29913299999998,1.1263624111148005,9.999999999999767,0.3047873851932145,0.016261182778966706,0.037174037382190384,9.99999999998371,0.30478917851151205,-0.06731492791449915,0.9999505093760661,11.044858925002472,-346.0603819717873,0.37694093479189966,-11.71987949568358,0.9999082270331126,11.045365769624917,-346.07626255884,0.37695823247646726,-11.720417316758382,0.6952049935296241,4.368101800823213,-12.092525860171943,367.65141253476384,529.7048166,0.30593152825266595,0.05874394543869976,0.0002681467861367651
g7-bx,27,x,-2.905208008369141,0.1556661970082126,16.652648999999997,0.43662897447903615,9.999999999998872,0.3047674063121639,0.20478576390646658,-0.05117003553674822,9.999999999999996,0.30478276297208035,0.3452223308599031,0.9988889878979821,-6.575260105180531,-53.82980287209375,0.7392906913973577,5.900434057354566,0.9989835225216923,-6.578604456895722,-53.85718213780855,0.7396667142545905,5.903435174640335,0.6951950402668385,4.368039262628721,6.630247311213444,57.21603962169031,78.28517569,0.26913315174434776,0.05770926935601615,0.0012383857055530537
g8-bx,28,x,5.494323237714844,0.15128440577094793,16.652648999999997,0.42897808717866265,9.999999997750388,0.30480023290508984,-0.19897435518230092,0.05172510302260725,9.999999999999998,0.30478865058783633,-0.345772100732316,0.9994020560620238,5.735389544548648,-50.96486260006401,0.7409936501305878,-6.410192319107979,0.9996895608673585,5.736279996555159,-50.97277518626435,0.7411086936298037,-6.411187538101969,0.6952171673796832,4.368178291379037,-6.452206648166363,54.149044316270704,79.37992211,0.31784961641516646,0.05828241530476102,0.0009208645266224581
