Name,bpm,axis,mean,std,length,amp_fit_pos,z_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,z_fit_ang,tune_fit_ang,phase_fit_ang,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,0.7864140619384765,0.16651583677540183,36.29908000000023,0.3866373798434715,9.999999999965587,0.3049340675342394,0.3388716786985873,0.03944823687051691,9.99999999999999,0.3048231102544473,0.18681549844221454,0.9712955635263316,3.69955581865416,-40.5998866406873,0.4227372382948145,-4.376646571701742,0.9714356630347216,3.753553088974689,-41.192466712831624,0.4289073457481636,-4.440526393932824,0.694195992347481,4.361762059420645,-4.362462618385069,43.861082033350236,70.79118234,0.38041602663603385,0.058040115636163174,0.006291719176226107
bi5-b3,165,x,0.5036738274996777,0.6513499109767812,36.29908000000023,1.9103703028367058,9.999999999999782,0.30487409380929187,-0.09479870107216515,0.04191052618557813,9.999999999999993,0.3048664482876323,-0.13518289694699692,0.9966788951345813,20.39997377737824,-946.2329734090879,0.45542457601595115,-21.075565458634763,0.9967680275788334,20.433019978616255,-947.7657893626063,0.4561623246205327,-21.10970606023315,0.6950667908951913,4.367233448061132,-22.07317625124749,1007.1655525898622,1477.33283,0.3182541319481392,0.060149894610413826,0.0022539937343389904
g5-bx,167,x,-1.1007080065986328,0.154205841126294,16.31947115000048,0.4546600763371649,9.999999999995255,0.3048387413201628,-0.20552945425965263,-0.053573791623724915,9.999999994067666,0.30487374090168906,-0.07772304141281065,0.993644704755764,-6.53006072022332,-53.154440798078475,0.7379684123534445,5.854846153239225,0.9937973970750629,-6.550407106577152,-53.32005959325296,0.7402677769501881,5.8730887036503,0.6950133154964954,4.36689745222175,6.601857572872968,56.66866147642066,80.89815159,0.299506102888195,0.060312273414355425,0.0031062154246436213
g6-bx,0,x,-2.8596572271679688,0.1489857814961574,16.31947115000048,0.43411494234460507,9.999999999998069,0.3049162470141273,1.8171854167556354,0.054400097100968325,9.999999999999998,0.3048841406443256,1.6799520054850305,0.9951230449010741,5.56594223705616,-47.70844864090505,0.7492340833565905,-6.24281805527441,0.9976310937248324,5.57254657090748,-47.76505765855805,0.7501230958199846,-6.2502255440434435,0.6949828191870887,4.366705838258563,-6.283065866395324,50.76829705638565,74.81639007,0.3214281388224476,0.06082420913770118,0.002739007043945616
bo6-b3,2,x,-1.0807304697908107,0.3895163538000015,36.2991257,1.1039792706444291,9.999999999999998,0.3048852890569146,0.12193071483058657,-0.036785479223938544,9.999999997499962,0.30489191434126534,0.1964008099004989,0.9991724426582577,-12.270651442824722,-359.2240509300001,0.39883202693487124,11.594402601116974,0.999183350080652,-12.275664926985423,-359.3708209770406,0.39899497981957627,11.59913978675576,0.6950804006730217,4.367318960817229,12.685170719092882,381.88209455221795,534.5534083,0.28560535089152483,0.05648388600200521,0.001054199903204406
bo6-b4,4,x,-0.004161132802841796,0.08306822793435968,36.2991257,0.2646779028495252,9.999999999999734,0.30495825231295004,0.06049145585611742,0.038835743724603314,9.999999999999998,0.3049168336955318,-0.277298654873296,0.9984250556518863,2.1287987846336067,-17.992630682023293,0.3874027952626463,-2.8053309714426837,0.9984102578420778,2.130492925423527,-18.006949578565518,0.38771109818085586,-2.807563510122362,0.6950342742485934,4.367029139944989,-2.623963571545993,19.13691361998299,19.2559119,0.006179830933740923,0.060482869828849595,0.001494488146494419
bo7-b4,23,x,0.02338671881046875,0.08793915941826325,36.29913299999998,0.24448100300781042,9.999999999999998,0.3048311774592953,0.2211049402373102,-0.03693549022215354,9.999999999981796,0.3047934248686034,0.620372234338098,0.9987666984708409,-2.7216417736428866,-16.96441764115106,0.38723467206171697,2.0467536140554343,0.9986805656213152,-2.7234390662571255,-16.975620446320562,0.38749039051181344,2.0481052302708136,0.6951811286103979,4.367951853113374,2.5346427012669746,18.034887570908207,18.49617565,0.02493964632584975,0.05755344102687884,0.001253767072765596
bo7-b3,25,x,-1.7430869156533204,0.38838131112759344,36.29913299999998,1.1286678615939656,9.999999999999998,0.30479203862556964,0.015206635051641557,0.03725534760961832,9.99999999680612,0.3047930421134639,-0.06819652517319008,0.999982869995548,11.008569973420656,-344.91633209637484,0.37580080229476764,-11.683611738298154,0.9999769630520087,11.008696777538514,-344.9203050748209,0.37580513102132707,-11.683746318001372,0.6952051631705245,4.368102866708426,-12.053565170383411,366.42325009289334,529.7048166,0.30825010721095003,0.05896235950464454,0.00015825621750351169
g7-bx,27,x,-2.905208008369141,0.1556661970082126,16.652648999999997,0.4372496174502006,9.9999999965266,0.3047698937505669,0.204262449278012,-0.051234742527345,9.999999999999998,0.3047866404321184,0.3444043479341658,0.9985526509454353,-6.527980165250745,-53.43820200610885,0.7336795744436199,5.852947373450598,0.9985929447321883,-6.532577631927149,-53.475836978451106,0.7341962836414538,5.857069434153451,0.6951663872879119,4.367859230652522,6.581595007197805,56.81458071984243,78.28517569,0.2742613116840738,0.05799294388821506,0.001421969223813321
g8-bx,28,x,5.494323237714844,0.15128440577094793,16.652648999999997,0.42956322473570135,9.999999999999881,0.3048088016417538,-0.20081882680240476,0.051803115143807046,9.999999999999998,0.3047933784816629,-0.346795345560825,0.9988507982437883,5.653848602595767,-50.28871897169407,0.7313797720782556,-6.328628618817935,0.9990437467736926,5.656553798373232,-50.31278060471231,0.7317297152073023,-6.331656676450909,0.6952006540671318,4.368074535176241,-6.367853106178188,53.44991179909674,79.37992211,0.3266570389798441,0.05873648709651477,0.0012855820690206234
