Name,bpm,axis,mean,std,length,amp_fit_pos,z_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,z_fit_ang,tune_fit_ang,phase_fit_ang,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,0.7864140619384765,0.16651583677540183,36.29908000000023,0.38732065957690004,9.999999999996554,0.3049449447349305,0.3365677900827762,0.03952922105731439,9.999999999999998,0.3048317673491938,0.18506546293553264,0.9627256044906488,3.4004709514770064,-37.73498696472176,0.3931633773655084,-4.078959538354434,0.9656314974691284,3.4604562074569105,-38.400642659117274,0.40009888899602236,-4.150913522238221,0.6939006819864584,4.35990656969921,-4.054991387333299,40.91622947792901,70.79118234,0.42201517017452594,0.060059109915343474,0.00736596771360304
bi5-b3,165,x,0.5036738274996777,0.6513499109767812,36.29908000000023,1.9158895770846174,9.999999999999874,0.30488671511423,-0.09756325308951569,0.04203028313275895,9.999999999999996,0.30488102531902994,-0.13831872002246356,0.9973328136668702,20.48230246897551,-950.0358047732032,0.45722515693479865,-21.158870289108357,0.9978887677688436,20.503958213815043,-951.0402686516051,0.4577085767723776,-21.181241362710445,0.6950162970992977,4.366916186184669,-22.15140562117645,1010.7606040988169,1477.33283,0.3158206576247163,0.06022164091642021,0.002020145870588468
g5-bx,167,x,-1.1007080065986328,0.154205841126294,16.31947115000048,0.4560668456008079,9.999999998859472,0.30485075966743286,-0.20818840076372264,-0.053755566334320756,9.999999999822371,0.30488799382611503,-0.08086843304453688,0.9903946451510988,-6.283464472641386,-51.06305730160927,0.7093316461389949,5.6066605098552325,0.9913903688035361,-6.310689553619914,-51.28430401607715,0.7124050480163909,5.6309531253485705,0.6948087634188215,4.365612213612756,6.348742483396552,54.53032692256336,80.89815159,0.3259385307228209,0.061626945572936846,0.0038981626530906342
g6-bx,0,x,-2.8596572271679688,0.1489857814961574,16.31947115000048,0.4357324095130011,9.999999998482698,0.3049363172971329,1.8127218423949596,0.05461876655249185,9.999999999999993,0.3048996240710331,1.6765313783919251,0.9915170355181471,5.303620815230722,-45.62406211445789,0.7169185934460585,-5.98002744603646,0.9929403999427729,5.32244124348946,-45.78596365640665,0.7194626506902263,-6.001248170793065,0.6948874054753298,4.366106336226736,-6.019135199827487,48.67528513360607,74.81639007,0.34940345172943643,0.06231712115568565,0.0037118944120374396
bo6-b3,2,x,-1.0807304697908107,0.3895163538000015,36.2991257,1.1064527145229843,9.999999999950136,0.30489895390469024,0.11902672883470643,-0.03686537426740681,9.999999999999984,0.3049048019924482,0.19368138285412062,0.9990866701482816,-12.206285832553842,-357.31680050521925,0.39666048365136053,11.529627925955488,0.9995208979493381,-12.209210911941137,-357.40242688020584,0.39675553823392556,11.532390852979484,0.6950554609738187,4.367162260065632,12.615107993144292,379.8117967564795,534.5534083,0.2894782993445568,0.05675820695457728,0.0011081354538222882
bo6-b4,4,x,-0.004161132802841796,0.08306822793435968,36.2991257,0.2652916547727876,9.999999999999998,0.30498010621519145,0.055441437998154305,0.03897494899201402,9.999999999932022,0.30493791129286896,-0.28228100480110446,0.9977215674735944,2.0849800275878616,-17.693574782554613,0.38193274625697443,-2.7623739876274933,0.9982610148726702,2.0867952700703865,-17.708979308347686,0.3822652676899375,-2.764778988418203,0.6949570428036109,4.366543880464623,-2.5784595044025456,18.823533796678255,19.2559119,0.022454304193287554,0.06111140166133291,0.0018095016443846514
bo7-b4,23,x,0.02338671881046875,0.08793915941826325,36.29913299999998,0.24537206604907552,9.999999999999998,0.3048472573294328,0.21741840995546832,-0.03709033306866362,9.999999999999726,0.3048041928441656,0.6179647023301335,0.9976210545159976,-2.770700618848346,-17.255420062458917,0.3943110438533389,2.0959270280139495,0.9968163833767976,-2.775121601963889,-17.28295314208101,0.39494021412719993,2.0992713294297087,0.6951374653396062,4.367677508691872,2.589530813649768,18.363205569268047,18.49617565,0.007189058065198181,0.057242050318873146,0.0017245457284846065
bo7-b3,25,x,-1.7430869156533204,0.38838131112759344,36.29913299999998,1.1338178295319197,9.999999999999991,0.30480368900043026,0.012517523939862626,0.03742266595251265,9.999999999382881,0.3048046898253688,-0.07089918366529115,0.9999753932325883,11.023255832415028,-345.38535233415706,0.3762580644183532,-11.698367485895353,0.999926529070569,11.02366079915581,-345.3980409247672,0.3762718871948864,-11.698797254543132,0.695197815454745,4.3680566996486,-12.069708056820456,366.93684349709036,529.7048166,0.30728052304236797,0.059190166881564706,0.00019033721673020215
g7-bx,27,x,-2.905208008369141,0.1556661970082126,16.652648999999997,0.4384634964599831,9.999999999356621,0.30477722934371837,0.2026682269314109,-0.051398175172184715,9.999999999999998,0.3047953047421773,0.34254114625885074,0.9976729324146639,-6.407630980704414,-52.39887152389267,0.7199983038494043,5.732029594340808,0.9983682098128592,-6.412865342289703,-52.4416758990265,0.7205864668498162,5.736712060544732,0.6951118447533754,4.3675165298009055,6.4548600136929934,55.722707973810266,78.28517569,0.2882086872428367,0.05870243991973285,0.0018178029484676565
g8-bx,28,x,5.494323237714844,0.15128440577094793,16.652648999999997,0.43107349387925026,9.99999999999972,0.30482059867143385,-0.20341233501035066,0.05197363794530768,9.999999999999998,0.30480244467849366,-0.3487990930189924,0.9977960535791222,5.515734494509664,-49.170589609175785,0.7148081867604217,-6.191268423444557,0.9981471925141726,5.520851403174186,-49.21620482438625,0.7154713093614001,-6.197012020253258,0.6951112245044921,4.367512632662236,-6.225506570305874,52.295507368205236,79.37992211,0.3411998150396618,0.05957772773120241,0.001807584700017207
bi8-b3,30,x,2.570649414996094,0.5862445329720131,36.29913299999998,1.6652212401175628,9.999999999990322,0.3048562994250128,0.011638366545093549,-0.03630466335780953,9.999999999999998,0.30488038483134355,0.06254166035008348,0.9800730312253576,-13.648054716377493,-611.9851771643376,0.2908642760825212,12.97055153605607,0.9818284634511973,-13.773773778738471,-617.6224789081234,0.29354357249679475,13.09002977755674,0.6944695345342243,4.363480775669284,14.293111377043175,657.2224116737655,1327.140496,0.5047830929320346,0.0646644104119821,0.005916058647707757
bi8-b4,32,x,0.2079638672132129,0.13139414573482774,36.29913299999998,0.38402110000995954,9.999999999999998,0.3047885402774731,0.05426280997344739,-0.038439339431194,9.999999999999996,0.3049346342304793,0.27016718714095345,0.9664533745926629,-3.019779873658337,-28.33429026565071,0.28376928508331806,2.341740905118025,0.9688592374290509,-3.0679264530532837,-28.7860447686112,0.2882936282426622,2.379077008783777,0.6940369926922599,4.360763035123114,2.901002658518842,30.66214038124345,63.14342524,0.5144048606058254,0.06887553388920203,0.007886831090279019
bi9-b4,53,x,0.25499414098593753,0.07421286154700184,36.27380999999991,0.2183689634094332,9.999999997493557,0.304865444341348,-0.1687175369750915,0.01667387892100365,9.999999999999998,0.30478460429152926,-1.9750924828582985,0.9988042963494048,-0.6247131599387817,-12.877869248134076,0.07509591154853842,-0.05035242850313407,0.998531154712304,-0.6251724694823253,-12.887337478716498,0.07515112451837362,-0.05038944925511303,0.6951618453795219,4.367830693000459,0.30533781774428936,13.69209375993738,13.89285531,0.01445070473872368,0.05900829583404868,0.000819442593278042
bi9-b3,55,x,0.3467968750811426,0.20167882233483284,36.27380999999991,0.5875788620801332,9.999999898416554,0.3047497050856594,0.3185137677837069,0.0165714613063705,9.999999999979202,0.30475803303963267,-0.049149779771612355,0.9999072099493622,2.153016225959834,-94.39577409170529,0.07508163871705163,-2.8274671287990545,0.9998068000974111,2.1532242373637205,-94.40489404038613,0.0750888926508062,-2.8277403015693348,0.6952502601481362,4.368386219375554,-2.6454746855325277,100.28007845553495,120.7062643,0.16922225174410482,0.058676015473188105,0.00035085994296014597
g9-bx,57,x,0.39329492189736326,0.11087948718844703,16.65271000000007,0.30602689420713314,9.999999999999828,0.30472428035007726,0.07208108005714672,0.013612352734953656,9.999999999956554,0.3048015872648851,-2.1455865686239366,0.9985566938193053,-0.9650391098114012,-25.42508937228841,0.05029600955429752,0.28989609812746714,0.9990194655127567,-0.9655125850983566,-25.437563635107423,0.05032068618896893,0.2900383292939066,0.6951692569316431,4.367877261155851,0.6669660662042344,27.025573486583298,22.42723784,-0.2050335257238837,0.058855098752524884,0.0010561683974140697
g10-bx,60,x,0.571559570125,0.0914405780296503,16.65271000000007,0.2386381289294452,9.999999980306352,0.30474636690977636,0.08848664914601041,0.012976703269209881,9.999999997743238,0.30482708268979075,-1.3157512010549055,0.9988466026006997,-0.11997564350939727,-17.759023026517156,0.05250425010177597,-0.5551232031090291,0.9990254500674587,-0.1200341474017393,-17.767682883975322,0.05252985282334181,-0.5553938986198951,0.6951731637350363,4.367901808325529,-0.2312671034212209,18.87671307963765,15.40874503,-0.2250649253320567,0.05492118166023592,0.0007387824731023765
bo10-b3,62,x,-0.08529296872154297,0.10070838016216939,36.27368000000001,0.2824038769814904,9.999999999828727,0.3048589125045502,-0.31329453395167245,-0.013891000971703732,9.999999998472077,0.3048070146648213,0.5883590349364533,0.9992194829385359,-1.1430465214922831,-25.176190271575457,0.060920671408731475,0.46782255466959366,0.999007471067638,-1.1436141974751883,-25.18869362842883,0.060950926697007975,0.4680548913449204,0.6951620662668516,4.367832080876484,0.856154862071482,26.76160096238638,37.55335754,0.28737128407543233,0.054584975120269684,0.0007737430872867298
bo10-b4,64,x,-0.024719726598808594,0.1449708035038002,36.27368000000001,0.39247719555537197,9.999999971300221,0.30488613748781473,-0.04979165881124086,0.013709144807637094,9.999999936621423,0.3047772482305771,-0.6271091066538909,0.9947087760575696,0.8692374374812414,-43.768850416695024,0.0534181520565273,-1.5450415231281687,0.9950431725323695,0.8713998096925876,-43.877732687272186,0.05355103856441082,-1.5488850700244796,0.6949992032913691,4.366808782621849,-1.286182756365252,46.634826869943275,35.21777347,-0.32418441812253723,0.057416057778064626,0.0023603636414245336
bo11-b4,83,x,0.025074218617119143,0.10163444720442556,36.27368000000001,0.2878207046132486,9.99999999718589,0.3047643516095098,0.315458187421863,0.014369170844718743,9.999999999999998,0.3049343497752763,-1.9230741606479624,0.9934600595113147,-0.8979636187959903,-21.886978752277802,0.0545333165219243,0.22156324383418516,0.9946138077810738,-0.9003917342612138,-21.946161675152428,0.05468077593614239,0.22216235623430688,0.6949362629797989,4.366413316980962,0.59663035381918,23.328490477352847,31.68459255,0.26372761648933224,0.05953849747103944,0.0022245703520639274
bo11-b3,84,x,-0.2162822266411914,0.1431787614669592,36.27368000000001,0.35999132289709573,9.999999999738993,0.3048960000552596,0.13895097234111914,0.012247528511464593,9.99999999506395,0.30487898736715247,-0.4478790660043043,0.9998476790275219,1.0383383511864313,-49.00910674672073,0.056729262167943835,-1.7145745077955896,0.9999419978407061,1.0383684654296792,-49.0105281255615,0.056730907449367034,-1.7146242344706522,0.6951031787257276,4.367462079543317,-1.4626459445302185,52.0779079470367,49.82305919,-0.04525713181195563,0.04988181131092662,0.0003553055603202297
g11-bx,86,x,-2.3086640657617186,0.06665766851374788,16.652829999999994,0.1582551270253859,9.999999999838998,0.304889674341893,0.12752879700631378,0.017375984929109526,9.999999976822128,0.3048046615767672,-1.9677484993031265,0.998257447621069,-0.9644882868669503,-10.289621306042825,0.12407131528144968,0.28924682848103483,0.9976716711053897,-0.965613074378355,-10.301621075972346,0.12421600741286525,0.28958414851365616,0.695122359697287,4.367582597141997,0.6668487163852207,10.945885898904846,16.07527966,0.31908581807497793,0.0478276732538688,0.0009454275197284511
g12-bx,87,x,0.2742519531298828,0.10355723329777196,16.652829999999994,0.29726580056525986,9.999999998820153,0.30477885311253733,0.1603583895544901,0.020540004511605148,9.999999999999998,0.30486779151052573,-0.44843016904140115,0.995034174207563,1.2176473041063565,-26.288946138830525,0.12549131472994204,-1.8925471064659471,0.9945795317439303,1.2209608903791853,-26.360486305477302,0.12583281451928668,-1.8976972990475913,0.6950625349743044,4.367206707321547,-1.6570735802123018,28.012858585431218,17.83428505,-0.5707306744786621,0.05612347560160254,0.0023352522648629704
bi12-b3,89,x,-0.2627939459482227,0.2811101182981361,36.27368000000001,0.7885475483461507,9.999999999999961,0.3048121062982432,0.08182338982020561,-0.016965011291775304,9.999999999999998,0.3047720405560867,0.3281996237264099,0.99421502790187,-4.594021465975252,-202.60522088334716,0.09378603456423379,3.919943671619767,0.9932348758247657,-4.609640321265826,-203.294042572477,0.09410489038869707,3.9332707823892057,0.695093558480779,4.367401633761605,4.538888052959886,216.02212404512804,142.4053288,-0.5169525316606552,0.053597097183738666,0.002600158706913757
bi12-b4,90,x,0.08404296878158203,0.08583770401094053,36.27368000000001,0.2460605294817492,9.999999999970449,0.30491648426056334,-0.04992187819933386,0.01720281989545424,9.999999999999991,0.3047976482748319,-2.2848760723779575,0.9955844816454689,-1.216271780381056,-18.38758869941299,0.0898993306721293,0.5412329463633483,0.9947455574774022,-1.219479843449581,-18.436088175580508,0.09013645096651286,0.5426605133386778,0.6950555226105588,4.367162647340692,0.9363137341802681,19.59204043747883,24.29886155,0.1937054171379964,0.055563271003253915,0.0019118363273583428
