Name,bpm,axis,mean,std,length,amp_fit_pos,z_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,z_fit_ang,tune_fit_ang,phase_fit_ang,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,0.7864140619384765,0.16651583677540183,36.29908000000023,0.38720632238724595,9.999999972382312,0.30493866511781975,0.33791344438497956,0.03949712317805641,9.999999996856301,0.30482922011218394,0.1855850018273724,0.9681181870374839,3.5725223708255487,-39.39998735003928,0.41008708911374053,-4.2512868202972935,0.9696088531879123,3.6280784635129915,-40.01269431780476,0.4164643301686263,-4.31739834042607,0.6939971151831472,4.36051247734377,-4.232045970832634,42.62439270752723,70.79118234,0.3978855657077697,0.05891143180718393,0.006723475796983339
bi5-b3,165,x,0.5036738274996777,0.6513499109767812,36.29908000000023,1.9138581228747935,9.999999999997572,0.304882282846252,-0.09658284469790443,0.041990654446344595,9.999999999999991,0.3048764085349537,-0.1373156596638973,0.9975749884846864,20.601772164285244,-955.3566851386935,0.45989387559798217,-21.278023956564656,0.9976868475266264,20.625641101764344,-956.4635486068444,0.460426702486666,-21.3026763903188,0.6950372592716229,4.367047895397829,-22.279541919377085,1016.4762623525735,1477.33283,0.3119517540589865,0.05999723565726384,0.0019258097816318817
g5-bx,167,x,-1.1007080065986328,0.154205841126294,16.31947115000048,0.4555305854585658,9.999999999088022,0.3048462203156333,-0.20717378095982064,-0.05369412796142748,9.99999999790828,0.3048824189658194,-0.07962627751352103,0.9920522176539541,-6.404418881915014,-52.07840916232148,0.723495038117758,5.7282722188733155,0.9922158627044941,-6.429491793415258,-52.28229297568159,0.726327477312642,5.75069805719546,0.694888521429119,4.366113347971188,6.4743937515725944,55.581424445969276,80.89815159,0.3129456810377875,0.06100054050585426,0.003520708536331362
g6-bx,0,x,-2.8596572271679688,0.1489857814961574,16.31947115000048,0.4351753389406627,9.999999999999996,0.3049295600162128,1.814240810243403,0.054541429002929485,9.999999999795525,0.3048945920586844,1.677654179596073,0.9932963231482221,5.428536789214645,-46.61508876187735,0.7322869632725254,-6.104815573165954,0.9954058618125207,5.441049644180129,-46.72253720839787,0.7339748951997345,-6.1188872604040005,0.6949694008043855,4.366621528073516,-6.143571912047681,49.661735980459866,74.81639007,0.33621849525224135,0.06162669739265952,0.0032655964632612383
bo6-b3,2,x,-1.0807304697908107,0.3895163538000015,36.2991257,1.1057333296638256,9.99999999999984,0.30489352523886754,0.12019232625204694,-0.03683918150837769,9.999999999999998,0.30489954285507215,0.1948021857808166,0.9991768374093031,-12.250564715159928,-358.66395937983265,0.39810777840646827,11.573960334835673,0.9993619705744752,-12.25447469665566,-358.7784332409948,0.3982348414507498,11.57765436623698,0.6950554380175028,4.367162115826845,12.663210359897986,381.27409940888333,534.5534083,0.28674273984816473,0.056617421648900615,0.0010550751712455383
bo6-b4,4,x,-0.004161132802841796,0.08306822793435968,36.2991257,0.26513023202000047,9.999999999915923,0.30497375421560385,0.056927140779080204,0.03892089146453374,9.999999999994134,0.3049297104449292,-0.28032314803223546,0.9978847824803484,2.0984133950757426,-17.791704867172033,0.3834530515127742,-2.7755673719188483,0.9979957707621063,2.100519412050403,-17.80956104010075,0.3838378940025172,-2.778352996530896,0.6949697418231903,4.36662367075786,-2.592893075735245,18.92990168037182,19.2559119,0.016930396302248383,0.060910455191242815,0.0017476399595713365
bo7-b4,23,x,0.02338671881046875,0.08793915941826325,36.29913299999998,0.24497225711863582,9.999999999090992,0.3048429692832666,0.21841145205021908,-0.03702521170484727,9.999999999083085,0.30480001634983067,0.618904687363554,0.9980271622323655,-2.752638221777711,-17.147761485255156,0.3917504448313423,2.078031423983179,0.997574465999205,-2.7559826157643412,-17.168595632634837,0.3922264128759579,2.08055618577113,0.6951733003614424,4.367902666774556,2.569213096919488,18.240226147292137,18.49617565,0.013837968861842203,0.05733910718421522,0.0015799111141369566
bo7-b3,25,x,-1.7430869156533204,0.38838131112759344,36.29913299999998,1.131805136092721,9.99999999999197,0.3047990396876035,0.013599768578670821,0.03735611490496367,9.999999999151656,0.3047998588026493,-0.0697696900276496,0.9999861474947086,11.004270162475335,-344.812836048992,0.37563210570024747,-11.679356262480466,0.9999800414238075,11.004379978901412,-344.81627708713097,0.375635854297361,-11.67947281588607,0.6952015029336108,4.36807986876163,-12.049101616354625,366.3157576609426,529.7048166,0.30845303614152064,0.05913475246181472,0.00014312906985170396
g7-bx,27,x,-2.905208008369141,0.1556661970082126,16.652648999999997,0.43810363116433526,9.999999999947637,0.30477463166043717,0.2032394296486343,-0.0513444899375298,9.9999999955766,0.30479254974479353,0.3431396566086443,0.998037681109851,-6.458075176834596,-52.836288190366176,0.7256844730691638,5.782551105199091,0.9983242030926585,-6.463493198618828,-52.88061535481917,0.7262932882619122,5.787402394011706,0.6951171275552621,4.367549722624101,6.508611009003796,56.18843988325403,78.28517569,0.28225951608317806,0.05842126221193142,0.0016703029024444504
g8-bx,28,x,5.494323237714844,0.15128440577094793,16.652648999999997,0.4304626639305188,9.999999999999998,0.30481667636621007,-0.20254172521012861,0.051912465618703364,9.999999999849642,0.30479898445239806,-0.34802825268884763,0.9982084391249291,5.569517807249869,-49.5977135931675,0.7213603468937154,-6.244627195004142,0.9982615204900862,5.574365375008262,-49.640882191531844,0.7219882007368673,-6.250062360937947,0.6951504257434766,4.367758941311046,-6.281566806699699,52.74209032233797,79.37992211,0.3355739219641573,0.059248822259250294,0.0016207633295456322
bi8-b3,30,x,2.570649414996094,0.5862445329720131,36.29913299999998,1.6639388580747958,9.999999998292198,0.3048529483135171,0.012337767909501,-0.036276332776829665,9.999999999561972,0.3048768616295985,0.0632761675478492,0.982592459848465,-13.994969802385091,-627.8777274373249,0.298413628891164,13.31793998609165,0.9831032091797465,-14.114724599984383,-633.2504700175587,0.3009671509232474,13.431901447244794,0.6945475047763607,4.363970677149073,14.653802921690906,673.7324252919778,1327.140496,0.4923428021956932,0.06386932329189086,0.005487019651373582
bi8-b4,32,x,0.2079638672132129,0.13139414573482774,36.29913299999998,0.3834722005912142,9.99999999999999,0.3047845948853794,0.055157905779125015,-0.03839532627559173,9.999999999999998,0.30492782830684884,0.27171588199571295,0.9708953937593089,-3.127529924099707,-29.351684277190845,0.29413484501219744,2.4497218055869596,0.9717748530257009,-3.1726242939588216,-29.77489228443785,0.2983758357657077,2.4850431818276286,0.6941444880807757,4.361438448568825,3.0124537815305326,31.70758523394868,63.14342524,0.49784819063216407,0.067714637928051,0.007277721387826684
bi9-b4,53,x,0.25499414098593753,0.07421286154700184,36.27380999999991,0.2180383089475218,9.999999999999996,0.3048582213120591,-0.16705333476747375,0.016644572344576402,9.999999999481346,0.30477716321456383,-1.973404247499643,0.9989910688041262,-0.6196236196042683,-12.865333047040943,0.07498579143817746,-0.05522107221465722,0.998933461292179,-0.6199543104360143,-12.872199227656738,0.07502581107744762,-0.05525054349645283,0.6951920330128109,4.368020367494399,0.29996307621970536,13.675079587184978,13.89285531,0.015675375432598646,0.058952183488260555,0.0007557210491834166
bi9-b3,55,x,0.3467968750811426,0.20167882233483284,36.27380999999991,0.5867231228656501,9.999999886807622,0.30474303749925064,0.32003796412392693,0.016546242123188244,9.99999999869994,0.30475066498801495,-0.04743804028493598,0.999934612118741,2.1470892644236947,-94.20552965417635,0.0749206080539757,-2.821501962827181,0.9999189898011078,2.147176237772202,-94.20934569037831,0.07492364290504715,-2.8216162549889425,0.6952566883450598,4.368426608928017,-2.638971723244337,100.07091248204009,120.7062643,0.17095510276644288,0.05865089628647672,0.0002957013080722909
g9-bx,57,x,0.39329492189736326,0.11087948718844703,16.65271000000007,0.30569353638284746,9.999999999937538,0.3047205438813014,0.07289162758414437,0.01359038036275647,9.99999999767495,0.3047980271244823,-2.1448436827580024,0.9987700648193854,-0.9716767451454296,-25.520571756160408,0.05043167094660534,0.2964576658172776,0.9989840573811679,-0.9721707054623746,-25.533545360578003,0.05045730832476563,0.29660837264781514,0.6951618103706553,4.367830473033263,0.6740043666193886,27.1280026053664,22.42723784,-0.20960070067043088,0.05868597296074746,0.0009819271220094978
g10-bx,60,x,0.571559570125,0.0914405780296503,16.65271000000007,0.23840615760550232,9.999999999999998,0.3047413978295986,0.08953808054626725,0.012960916117009542,9.999999999999899,0.3048231936794828,-1.3149557153243996,0.9990075929684934,-0.12459405870665882,-17.745944571644877,0.05243918543661238,-0.5507399043943062,0.9992017981205339,-0.12464381410069265,-17.753031237524695,0.05246012650203151,-0.5509598368793519,0.6951583170409695,4.367808523795508,-0.2264705726387352,18.86177828471163,15.40874503,-0.22409568384633263,0.05489174636676208,0.0006783185665727086
bo10-b3,62,x,-0.08529296872154297,0.10070838016216939,36.27368000000001,0.2822102959582569,9.999999999968201,0.30485891688676664,-0.31328947648180927,-0.013876452595460291,9.999999999999995,0.3048051806995068,0.5887274756002111,0.9992972804993762,-1.1394107552466637,-25.139512041361296,0.06078819682967459,0.46414779600026745,0.9993306153855058,-1.139792298821477,-25.147930269159442,0.06080855239137001,0.46430322073056085,0.6951680037750093,4.367869387340502,0.8521202039563834,26.717934448219594,37.55335754,0.28853406996269354,0.0545890126062377,0.0007394037324059379
bo10-b4,64,x,-0.024719726598808594,0.1449708035038002,36.27368000000001,0.39226662671634377,9.999999997170635,0.3048821799849785,-0.0489791039096309,0.013695305298563247,9.999999999999998,0.3047753559888421,-0.6267100579412399,0.995626925394259,0.8904720871192877,-44.27141117909434,0.05397807353502119,-1.5656311493492214,0.9955346509043429,0.8924669046427443,-44.370587097223236,0.05409899412144678,-1.5691384445212628,0.6950680206136578,4.3672411746101325,-1.3079377057934607,47.151314415497325,35.21777347,-0.33884995471570134,0.057082299545835054,0.002138242786238485
bo11-b4,83,x,0.025074218617119143,0.10163444720442556,36.27368000000001,0.2872526120119399,9.99999997353142,0.30475991453519913,0.3164643405035027,0.014342206836464486,9.999999999867395,0.3049302669726965,-1.9221824848757958,0.9943988168534303,-0.9122647956966736,-22.03638859324691,0.054913192517027636,0.23525701598146845,0.9954717555804561,-0.9143373160027811,-22.086451758073853,0.05503794654360149,0.23579148244896322,0.6949094932459922,4.36624511778283,0.6113232096932769,23.479040952034598,31.68459255,0.2589760807249328,0.059241892086041234,0.0020558244450343765
bo11-b3,84,x,-0.2162822266411914,0.1431787614669592,36.27368000000001,0.3598035094079684,9.999999999998344,0.3048958072132984,0.13898714601013534,0.012245037949028021,9.999999999999998,0.3048782652981325,-0.44773835453060695,0.999863199001275,1.0407255622787819,-49.04996634617534,0.056812760333771466,-1.7168893306981914,0.9998533683434986,1.0408018723275663,-49.05356288061286,0.056816926066477355,-1.7170152197061408,0.6951067657986716,4.367484617787335,-1.46519724618796,52.123214012993316,49.82305919,-0.04616647111574751,0.04983536552196045,0.00033783352071281987
g11-bx,86,x,-2.3086640657617186,0.06665766851374788,16.652829999999994,0.1582507550327409,9.999999999999998,0.30488784308300865,0.12785365929677203,0.01737302782037937,9.999999999999988,0.3048037479375209,-1.9675861994292083,0.9985740628724922,-0.9567960454179965,-10.255419478318172,0.12362180674603607,0.2818272042095926,0.9981423303692347,-0.9576859910069965,-10.264958361104929,0.1237367912112674,0.28208934040721556,0.6951589089045216,4.367812242583883,0.6586012242341766,10.906031071976297,16.07527966,0.32156507988388566,0.047912328428321695,0.0008549503505650576
g12-bx,87,x,0.2742519531298828,0.10355723329777196,16.652829999999994,0.29680055714420994,9.999999990473166,0.30477774856008694,0.1606014635327896,0.020512990412189947,9.99999999848058,0.30486416213209744,-0.44758618018043894,0.9961331403645381,1.1962529057558002,-26.02658881019011,0.12429893362383643,-1.871563662435203,0.9962137654776251,1.1985240040020746,-26.076000552405258,0.12453491640708285,-1.8751168449863977,0.69507467570668,4.367282989792828,-1.6331091930585535,27.709780233007734,17.83428505,-0.5537365336104537,0.056346071796795474,0.002068901795959397
bi12-b3,89,x,-0.2627939459482227,0.2811101182981361,36.27368000000001,0.7878664582992337,9.999999999649589,0.30480814053848254,0.08267360817272787,-0.016952520579758205,9.99999999986541,0.3047680882779658,0.32903715593936517,0.9952195326308901,-4.549863630732443,-200.58196112290753,0.09287347137364106,3.8756859174272167,0.9949006245731395,-4.5615089188763,-201.09534678087726,0.09311117923102846,3.8856056607264815,0.6951329853102582,4.367649359837298,4.48759155958614,213.66675505148615,142.4053288,-0.5004126380099769,0.05384624530950032,0.0023867944623021603
bi12-b4,90,x,0.08404296878158203,0.08583770401094053,36.27368000000001,0.2458715697807921,9.999999986611488,0.30491406582918684,-0.04939630335974735,0.017185837963411423,9.9999999607379,0.3047927402063538,-2.2838293098133438,0.9961597494469718,-1.2059935744560564,-18.2990024722688,0.08942627735732883,0.5312142365487434,0.9957707145101915,-1.2085519379219254,-18.33782150114133,0.08961598394095042,0.5323411406418674,0.6951069814278955,4.3674859726257065,0.9249164893581069,19.485347715097756,24.29886155,0.19809626986010978,0.05566840426366241,0.0017925471497949477
