Name,bpm,axis,mean,std,length,amp_fit_pos,z_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,z_fit_ang,tune_fit_ang,phase_fit_ang,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,162,y,0.5850185557110059,0.1803528580958765,36.29908000000023,0.7188096781603377,0.020912370860279545,0.3024994600084424,0.23803027370328547,-0.09630768490336446,0.013963910462623776,0.302546613916281,0.5116555121108338,0.9973319901590743,-3.354412637117131,-23.690063092442276,0.4252235375581928,2.7057183618158964,0.99747656778998,-3.3586529804180936,-23.720009915090714,0.42576106647128625,2.7091386848265078,0.6973587152357142,4.381634033402673,3.207764906780767,25.079376350358796,21.00462457,-0.19399307837087398,0.1434642351495139,0.0046491780560531885
bi5-b3,164,y,1.7087187522543945,0.6820090296720801,36.29908000000023,2.6749623199869226,0.013052151989620049,0.30248661082220496,0.12275719419324112,0.09165295463981697,0.012922109689799607,0.3024694595262787,0.05270741313360996,0.9951707560468461,11.37182143546018,-342.4482445255524,0.40203866385905307,-12.019380836166373,0.9951820362552908,11.399315335598896,-343.27618909811713,0.4030106814851455,-12.048440354759261,0.6973914670054661,4.381839818841161,-12.394884211588456,362.9233153615747,539.1846718,0.3269035001495852,0.14027097829822002,0.006289763443828675
g5-bx,166,y,-0.5434101569602636,0.27396088118602946,16.31947115000048,1.1233357832879984,0.01326705557972934,0.30257012467337463,-0.19429797700854828,-0.12732184483562267,0.0020122291206064475,0.3025359320580524,-0.06199652325284325,0.9901568803215524,-8.649563164325853,-73.9147851538167,0.9496221250259391,8.000528361521452,0.990039937642927,-8.692962725751913,-74.28565582065079,0.9543868955656339,8.040671362441875,0.6971249994026908,4.380165553514565,8.850782058003217,78.58258956054257,82.11920155,0.0430668092565913,0.12647034394009318,0.008087587810582457
g6-bx,0,y,4.121194326826172,0.2373318204656046,16.31947115000048,-0.9400768849449478,0.014246997292204706,0.3024467460920446,-1.0432828774687286,0.12282045710285046,0.015965036902959685,0.30247969853660783,1.9478615511370092,0.9932849717107074,6.804786298407693,-55.03754326457257,0.9393874606986983,-7.452257618234005,0.9905574776384641,6.83714279819681,-55.29924468750342,0.9438542123116194,-7.48769281949951,0.6972715631845662,4.381086440915409,-7.574313023937262,58.47938509437632,75.89979205,0.2295185070355365,0.12285818535674177,0.006474695540970299
bo6-b3,2,y,-0.2682880842683789,1.1251333223508404,36.2991257,4.543970721855051,0.010032955743494937,0.30250629108620725,0.06492981515297311,-0.09324786054864813,0.021386170206012578,0.3025047884240478,0.10562419616995951,0.999848569589258,-24.07959966760383,-1158.5291690502718,0.48788232950542887,23.43170449875517,0.9998459366192088,-24.081454774226025,-1158.6184228237223,0.4879199162490962,23.43350969114977,0.6974907267991546,4.382463486518459,25.111852741929507,1224.6691350990077,1510.086873,0.18900749553167745,0.12984109177895586,0.0010326219835818252
bo6-b4,4,y,0.3702011726129102,0.29135104008968865,36.2991257,1.1702068954168312,0.01021384243946672,0.30251295656159777,-0.05319693526299417,-0.09324786054864813,0.021386170206012578,0.3025047884240478,0.10562419616995951,0.99969885850491,-6.418739240954541,-77.40064231137633,0.4914787049413392,5.7707703173711025,0.9996975581774742,-6.419710108780545,-77.41234956267775,0.4915530436617454,5.771643176514008,0.6974804774587963,4.382399088013711,6.443322099482316,81.82729038156988,96.02554322,0.14785912541938048,0.12935583009583296,0.0014402496514795847
bo7-b4,24,y,0.15816796908838868,0.27656384182410526,36.29913299999998,1.1190998398728478,0.014660016489943728,0.302519879408663,0.35216722885226603,0.09186678052639688,0.012634075665251862,0.30254255614903036,0.17194328865386196,0.9980194530975002,5.286504061416362,-69.30948512860591,0.4670360293979169,-5.934370101382004,0.9979550911742832,5.29191757484488,-69.38045978862856,0.46751428606572126,-5.9404470459677645,0.6974415689607197,4.382154618710272,-5.936978800829048,73.34347358945669,95.15734481,0.22924001572447097,0.13062046721397902,0.003726593571879007
bo7-b3,26,y,-0.3431298829600391,1.0859878690028189,36.29913299999998,4.440538856245496,0.020409947205557992,0.30253779676817477,0.2171739110908839,0.09186678052639688,0.012634075665251862,0.30254255614903036,0.17194328865386196,0.9986619832822873,21.94641961046715,-1077.4568130540974,0.4611487130826959,-22.5945371188743,0.9986302269890208,21.9614658763445,-1078.195507655236,0.4614648724503374,-22.610027728226548,0.697438844988103,4.38213750348555,-23.558847502240507,1139.7887523269123,1470.956668,0.22513777793560924,0.13149200597221383,0.0031099690496446584
g7-bx,28,y,-0.623692382832461,0.25833070272181696,16.652648999999997,1.0559592256369046,0.022178149972482686,0.3025552497410723,0.11179734056259116,-0.12726804143947407,0.011889404338199919,0.30254465824133814,0.24541052010611397,0.9992611295305839,-7.709629918947374,-61.777809261044936,0.8974017805694898,7.061333894970224,0.9992449662044135,-7.712542083708417,-61.8011446430329,0.8977407568717698,7.064001178348425,0.6974406070780933,4.3821485750234865,7.8103060936575375,65.33136309896372,83.22493683,0.21500255106935937,0.13062133044059954,0.0022847603976729196
g8-bx,29,y,-1.0026884764802637,0.26634849558680235,16.652648999999997,1.1110925545344235,0.01815072438981252,0.3025847762287486,0.2670830250045592,0.13066848012385449,0.016869252492363616,0.30259766708084385,0.13602031572922188,0.9988355944399732,7.294239842663189,-65.27958938246731,0.9028310343167979,-7.942930572422098,0.9987985530800138,7.298625616010813,-65.31883973472237,0.9033738752944904,-7.947706380999547,0.6973951901834526,4.3818632122583825,-8.059406851748678,69.05675471444839,82.64290272,0.1643958229732375,0.13367211553230476,0.002937782870467088
