Name,bpm,axis,mean,std,length,amp_fit_pos,z_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,z_fit_ang,tune_fit_ang,phase_fit_ang,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,162,y,0.5850185557110059,0.1803528580958765,36.29908000000023,0.7126295847761593,0.018711249846754714,0.30248336883275573,0.24286470442811856,-0.09563429170810782,0.01731621638405948,0.3025282909624349,0.5169289195408923,0.9973256840456297,-3.3490069528929007,-23.613746489711648,0.42522859937183616,2.7004102183562795,0.99754774880348,-3.353120823778275,-23.642753268600153,0.42575094392924984,2.703727362552193,0.6973688818818078,4.381697912324031,3.201909364041625,24.997143977723002,21.00462457,-0.19007811324680113,0.14246257766643494,0.004624138970644802
bi5-b3,164,y,1.7087187522543945,0.6820090296720801,36.29908000000023,2.6551433805030946,0.011381386047881007,0.30247425463702565,0.12637960652518473,0.09093575065282632,0.01362187699980526,0.30245842567546843,0.055995133100989615,0.9954407773542001,11.36902105250487,-342.5115171713026,0.4017752230756786,-12.016618851880853,0.9954485105288873,11.39498269912512,-343.2936568938962,0.4026926940095515,-12.044059315818952,0.6973955391849566,4.3818654050995045,-12.39016923683731,362.93859656348116,539.1846718,0.3268751588359209,0.1392389395607628,0.006071040559836301
g5-bx,166,y,-0.5434101569602636,0.27396088118602946,16.31947115000048,1.1156687962962883,0.010144472304198984,0.30255025941436214,-0.18848641239766104,-0.12651434577477114,0.0038824779899573605,0.3025159912480776,-0.056214078108523066,0.9888161254036887,-8.724969785933112,-74.54112095553845,0.9585979330095749,8.07638040433229,0.9887894646943767,-8.774290651414013,-74.9624900478843,0.9640167345486311,8.122034897272412,0.69712799699062,4.380184387914999,8.936775030326897,79.29805889933778,82.11920155,0.034354238684901395,0.12499874217624708,0.008527593152656183
g6-bx,0,y,4.121194326826172,0.2373318204656046,16.31947115000048,-0.9341493442268688,0.01585921514276479,0.3024354550796084,-1.0399915755394056,0.12197243921721496,0.020520250005923096,0.30246832077578967,1.951198133606559,0.9924870815174832,6.855690204280026,-55.457278167536025,0.9454078635300718,-7.503236407986983,0.9898825269295216,6.890636737462779,-55.739968830905994,0.9502270321753327,-7.54148377510781,0.6972465674552816,4.380929388116425,-7.631452702241909,58.94863965236264,75.89979205,0.22333595310077486,0.12157419548076369,0.006788880085764771
bo6-b3,2,y,-0.2682880842683789,1.1251333223508404,36.2991257,4.511760376352834,0.019840335427425703,0.30248990541116916,0.06967837050928946,-0.0925831486149193,0.009992425300228591,0.30248750409888003,0.11061023151165238,0.9995630030475424,-24.29872358815845,-1169.2505239527318,0.4923587493199075,23.651084616237405,0.9995579649143137,-24.304095813439798,-1169.5090345367225,0.4924676053308412,23.656313654472505,0.6975044308017152,4.382549591305997,25.346524974489125,1236.1441564258625,1510.086873,0.1814085808387379,0.12831262475321736,0.0017351939043085119
bo6-b4,4,y,0.3702011726129102,0.29135104008968865,36.2991257,1.1621564975017986,0.009900978387750167,0.30249901955486713,-0.049106009710633294,-0.0925831486149193,0.009992425300228591,0.30248750409888003,0.11061023151165238,0.999323551132266,-6.475799767446303,-78.12880186758245,0.49585716617035175,5.828067465179832,0.9993283546713987,-6.477975583871754,-78.15505251406768,0.496023770173807,5.830025648782593,0.6974903186765806,4.382460922208699,6.5048346218758715,82.6106013248092,96.02554322,0.1397018068875321,0.12784448012172983,0.002135584872706149
bo7-b4,24,y,0.15816796908838868,0.27656384182410526,36.29913299999998,1.1115899141155925,0.020047392691151064,0.30250039310151244,0.35774818532954716,0.0912404550042536,0.020805973797369804,0.3025246286613556,0.17704635847853142,0.9974574282869453,5.32526939456057,-69.78000772682964,0.47010418203475585,-5.972756903331454,0.9973339163388306,5.332382427542598,-69.87321380893961,0.4707321064276923,-5.980734793969329,0.6974564672892544,4.382248227669223,-5.979469554096881,73.86200397941589,95.15734481,0.22379082637398476,0.1292730246221095,0.004183330461212537
bo7-b3,26,y,-0.3431298829600391,1.0859878690028189,36.29913299999998,4.410280356908503,0.02076721580407926,0.30251939860025984,0.22241948725308158,0.0912404550042536,0.020805973797369804,0.3025246286613556,0.17704635847853142,0.9981837475734117,22.095938475200576,-1084.673176241649,0.46423354695031055,-22.743707492757018,0.9981144306026537,22.116799693994594,-1085.6972379476033,0.4646718391552478,-22.765180283275786,0.6974540931698936,4.3822333106373375,-23.722180141855997,1147.6813398674356,1470.956668,0.21977216267839406,0.13013290553236245,0.0035896016719457573
g7-bx,28,y,-0.623692382832461,0.25833070272181696,16.652648999999997,1.0486338776711734,0.02064785140351171,0.30253588552900046,0.11731506168850768,-0.12639867475857489,0.022435695000610434,0.3025261836029662,0.2506841738231837,0.9993124100532134,-7.711261120452193,-61.785931180626484,0.8977096778800868,7.0632482322710715,0.9992769000668199,-7.714050639569668,-61.808282004120485,0.8980344209109962,7.0658033352130705,0.6974653050517343,4.382303756968585,7.811640558658631,65.33543340660717,83.22493683,0.21495364376106355,0.12971258156342624,0.002190760718592644
g8-bx,29,y,-1.0026884764802637,0.26634849558680235,16.652648999999997,1.1043345862550515,0.022574653867336182,0.30256155806896856,0.2736858570178487,0.1298761756233356,0.020144072969651223,0.30257457776824365,0.14258982493059677,0.9986739821297965,7.3217265308547095,-65.50867678744062,0.9060338335239592,-7.970043943048668,0.9985953689095066,7.3268741166949125,-65.55473307424953,0.9066708263032631,-7.975647332518917,0.6974210639872677,4.382025782162354,-8.088658241159312,69.30228246211921,82.64290272,0.1614248752016825,0.1326193805063581,0.0031129292665902945
