Name,bpm,axis,mean,std,length,amp_fit_pos,b_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,b_fit_ang,tune_fit_ang,phase_fit_ang,amp_fit_pos_next,b_fit_pos_next,tune_fit_pos_next,phase_fit_pos_next,amp_fit_ang_next,b_fit_ang_next,tune_fit_ang_next,phase_fit_ang_next,PS_area,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,1.0896591775664062,0.14231705528468364,36.29908000000023,-0.339565737140318,-0.0036835969565224822,0.30260082937911464,-0.32241649405646666,-0.03237717190714213,-0.0014037350219293432,0.30254272407406974,-0.4811976238754641,0.3325060688409007,-0.0035911741458519273,0.3027254478516429,-1.5793364130917744,0.03250083311372787,-0.0015728427679285433,0.3025306476744737,-1.7193780928367322,0.0058508523155725144,0.9988582428378523,5.134544364514397,-58.016728614501304,0.5413233201460954,-5.923300632383371,0.9923582762882196,5.154275908772982,-58.23968114292952,0.5434035719252963,-5.946063288675236,0.6852174364546936,4.3053481289553925,-6.04398525516501,63.42144466617679,70.79118234,0.10410530563576989,0.042940889490687834,0.0014857894621221708
bi5-b3,165,x,0.19929785079597656,0.50661746092091,36.29908000000023,-1.5108801720213165,-0.0018897511806297176,0.30254832055000846,-0.4461445300572144,-0.03237717190714213,-0.0014037350219293432,0.30254272407406974,-0.4811976238754641,1.509829325616565,-0.002038937170128748,0.3025654026125253,-1.6889053754116634,0.03250083311372787,-0.0015728427679285433,0.3025306476744737,-1.7193780928367322,0.005532631480065465,0.999812370873687,25.967572991330005,-1227.6990525230242,0.5663150287176653,-26.73589994885134,0.997990775533573,25.99369971025483,-1228.934275702343,0.5668848144879084,-26.76279970353381,0.6871783156991819,4.317668696613515,-28.57559384635975,1331.3061752221565,1477.33283,0.0988447909722845,0.04197684816794021,0.0010673159286991392
g5-bx,167,x,-0.39581152328515623,0.11862088625982582,16.474290150000343,-0.3541521275278302,-0.0018177468672613112,0.3026092787766839,-0.5508669783951335,0.027352042090249253,-0.001151908493653931,0.3025623039053035,-1.3687776994445193,0.35502750606481637,-0.002014229955790707,0.30260648198860596,-1.7900566017903663,0.027454150885376914,-0.0014461156554608572,0.3025168469648574,0.5383710335534181,0.02229874702049489,0.9999524457112894,0.5496110641391542,16.70743092377044,-0.0998338487687304,-1.2014493877788661,1.0076372556312299,0.5475242496153152,16.643994592548886,-0.09945479030507366,-1.1968876127425476,0.3026285857878675,1.901471483754866,0.9221657860383285,17.59736067778105,80.89815159,0.7824751204827738,0.0843587235128221,0.00024463136196210784
g6-bx,0,x,-1.3165800790009765,0.11557681819918374,16.474290150000343,-0.33202198424156437,-0.0009360500944621523,0.30267995380984947,0.880679318436508,0.027352042090249253,-0.001151908493653931,0.3025623039053035,-1.3687776994445193,0.3316284270787757,-0.0009494291684666177,0.30262407206438924,-0.35310193491416675,0.027454150885376914,-0.0014461156554608572,0.3025168469648574,0.5383710335534181,0.02189679673863797,0.9997974104038734,-1.1128285156601445,14.958521782238272,-0.10195901170039384,0.4696080703178035,1.002562845582042,-1.1114052469675701,14.939390356829728,-0.10182860969573913,0.4690074580447911,0.302042901217993,1.8977915190707888,-0.8344208460472796,15.775295530642968,74.81639007,0.7891465290441945,0.0834713592364808,0.000575542583394843
bo6-b3,2,x,0.3609931641073437,0.30353823532798163,36.2991257,-0.8988923887512722,-0.0017397595342274982,0.3026620199973446,0.8058060935738889,0.029161825035987105,-0.0014613320245008721,0.30261997782742517,0.870927498179121,0.890864402333983,-0.0015137911022048616,0.30261651738343176,-0.4256210850218308,-0.02898099774637735,-0.0013136522845335764,0.3025858671005091,-0.36287347195554687,0.0050396809978592826,0.99624293927582,-16.197464109266175,-490.1917074379918,0.5174421036217741,15.599785356008418,0.968864858461334,-16.455664499386774,-498.0057509969441,0.525690540051001,15.84845827403728,0.7009051568150315,4.40391698302661,16.952230601613753,522.6768354641933,534.5534083,0.022217747845957668,0.03923784668768801,0.0015527708864019475
bo6-b4,4,x,0.06822949236867187,0.06104993705825299,36.2991257,0.17166139378507592,-0.0005953975663067896,0.3023388757507769,1.2177265276694873,0.029161825035987105,-0.0014613320245008721,0.30261997782742517,0.870927498179121,-0.17204337539364764,-0.0006796681567820692,0.3023826168897337,-0.03266905321090296,-0.02898099774637735,-0.0013136522845335764,0.3025858671005091,-0.36287347195554687,0.004999106319940093,0.9938948066601911,2.683044156940616,-18.536887491159682,0.5294745569825254,-3.2959174702571734,0.9717181818846862,2.721809062678672,-18.80471040209199,0.5371244613790042,-3.3435372344434695,0.6996907999291054,4.396286953683287,-3.190761415168005,19.784969047149943,19.2559119,-0.027475050254563215,0.03873700865220308,0.0019534737851485003
bo7-b4,23,x,-0.006081054699306641,0.05479256219853986,36.29913299999998,0.15810093940886907,-0.0018759672329537677,0.302639420484916,0.16104110762325502,-0.02827773191795746,-0.002703069204213712,0.3026121922827015,0.47301306419346933,-0.15812499595972881,-0.0017604105528970374,0.30256544595505785,-1.0726474669738693,0.028065541316779855,-0.0025120786650059505,0.30256459618755993,-0.7616801834390479,0.004248581030279606,0.9998870741028023,-3.301283282686588,-17.490696724150904,0.5546460424735692,2.635023317074879,1.0021872920070616,-3.2976787594499726,-17.471599416416836,0.5540404493217552,2.632146253229667,0.6960089942654504,4.373153486433519,3.1440966398396175,18.527493442156903,18.49617565,-0.0016932036519074387,0.0368038225384201,0.0002526433651004182
bo7-b3,25,x,-0.11673730478113281,0.28592709101439817,36.29913299999998,-0.877291992320043,-0.0028539045378995903,0.3026168021124497,0.5282540985454874,-0.02827773191795746,-0.002703069204213712,0.3026121922827015,0.47301306419346933,0.8695172093107987,-0.0026396243517471446,0.30257284460300793,-0.7060796655970724,0.028065541316779855,-0.0025120786650059505,0.30256459618755993,-0.7616801834390479,0.004351263108282017,0.9999520179307722,16.42252064395343,-520.2680134905145,0.5414556237101088,-17.092508918444512,0.9999611708127282,16.422839489803632,-520.2781145767418,0.5414661361571583,-17.09284077222362,0.6956317307331392,4.370783069750367,-17.78552512910257,552.1844944565083,529.7048166,-0.04243812242599188,0.03724995436848364,0.0002665775453930031
g7-bx,27,x,11.09344140390625,0.11594423349117707,16.652648999999997,-0.3467473296323534,-0.0018679864148544146,0.3027482083413771,0.4061381646712708,0.04057249576842051,-0.001647865511069126,0.3028301575270839,0.5143320259437498,0.3474046434270465,-0.0019995365560933087,0.30276768588724473,-0.835861531071282,-0.04035852035323574,-0.001519916976577058,0.3027982201026578,-0.7204644150038918,0.005546302090091205,0.9967881219243452,-8.10022643907862,-66.9167014500597,0.9100103038664354,7.3957721607666365,0.9874586262648513,-8.151503241043802,-67.34030373750493,0.9157709351881127,7.442589561159011,0.6923328915709905,4.3500558519960055,8.338441600956017,72.01614062813658,78.28517569,0.08007946596029948,0.04119435998386368,0.0015592001177970687
g8-bx,28,x,-7.481677739824219,0.11546789151245065,16.652648999999997,0.33308272921765114,-0.0013089609996406479,0.3029038783005811,0.6270038146584821,0.04057249576842051,-0.001647865511069126,0.3028301575270839,0.5143320259437498,-0.3295449132551633,-0.001005205017384059,0.3028092893420922,-0.5986264528956923,-0.04035852035323574,-0.001519916976577058,0.3027982201026578,-0.7204644150038918,0.005429447302086542,0.997668634516427,7.16742039457294,-61.963355390352355,0.9239708482632967,-7.851410638830326,0.9779733023445447,7.247686148815157,-62.65726410255111,0.9343181158925027,-7.939336191134788,0.6937995381809842,4.359271064426742,-8.092847793401598,66.7775012352531,79.37992211,0.158760811799276,0.04089121647904579,0.0013321005481388925
