Name,bpm,axis,mean,std,length,amp_fit_pos,b_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,b_fit_ang,tune_fit_ang,phase_fit_ang,amp_fit_pos_next,b_fit_pos_next,tune_fit_pos_next,phase_fit_pos_next,amp_fit_ang_next,b_fit_ang_next,tune_fit_ang_next,phase_fit_ang_next,PS_area,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,0.7864140619384765,0.16651583677540183,36.29908000000023,-0.41852905984469835,-0.00563503638732361,0.304716726927431,-0.603235903900306,-0.045626249518536235,-0.006694387367380023,0.305017547974239,-0.8442936740841489,0.4166268101336039,-0.005676162541127095,0.30472290303629535,-1.8306274519784955,0.04534290033618779,-0.006676347519103832,0.304995417916422,-2.0662659316960528,0.01322262324891083,0.9726894573602375,4.502546980351512,-45.1797306144761,0.5361175594192464,-5.166466979611903,0.9593866141145697,4.59686157102321,-46.126107813460756,0.5473475828680164,-5.274688664033484,0.6949702908936488,4.366627120669297,-5.246261901877557,49.0276879196302,70.66990968,0.3062438010515057,0.05947217471459761,0.00624847179722802
bi5-b3,165,x,0.5036738274996777,0.6513499109767812,36.29908000000023,-2.0650883110215803,-0.0064172073896803196,0.3049611533271323,-0.7957278693190234,-0.045626249518536235,-0.006694387367380023,0.305017547974239,-0.8442936740841489,2.053298123677974,-0.006415835687111933,0.3049445299022268,-2.0187416761468064,0.04534290033618779,-0.006676347519103832,0.304995417916422,-2.0662659316960528,0.013315266264583167,0.9771081445661763,23.544869645527243,-1081.6526002562712,0.5277636299901801,-24.20459759743642,0.9628074454845593,23.995321341879055,-1102.3463758423825,0.5378606076324848,-24.66767096379712,0.695433351583362,4.369536616791235,-25.83510973759722,1170.468080131137,1476.385781,0.20720715737431164,0.06006290311891436,0.005823948742461017
g5-bx,167,x,-1.1007080065986328,0.154205841126294,16.474290150000343,-0.4901787567143428,-0.00631944232651314,0.30505860298131465,-0.9281576281976646,0.03938430304906575,-0.006110903570451089,0.3049319666902727,-1.698405535913849,0.4894110890470663,-0.00643004486476471,0.30501961834858604,-2.145157336927447,0.039173199814447474,-0.006123249077945375,0.30496863188827406,0.20913148963412126,0.04352273108906667,0.999745382272817,0.5841039623815795,16.39083095342207,-0.10551807607980508,-1.2559409316519092,0.9959288728593215,0.5852965858579824,16.42429775223148,-0.10573352288863094,-1.2585053118590837,0.3046392444324765,1.914104824608427,0.9790311708316194,17.44211184332104,80.91212095,0.7844314097995345,0.1173120499576315,0.0011781051207059986
g6-bx,0,x,-2.8596572271679688,0.1489857814961574,16.474290150000343,0.452905685972012,-0.005319996765024636,0.3049768938693501,-2.5532934950975577,0.03938430304906575,-0.006110903570451089,0.3049319666902727,-1.698405535913849,0.45860719142884565,-0.005822261417311617,0.30502475397833523,-0.648608342598091,0.039173199814447474,-0.006123249077945375,0.30496863188827406,0.20913148963412126,0.041908596063113084,0.9999462154382739,-1.18384865455516,14.642062365521397,-0.10873006337625093,0.4934401481170099,1.0078739135103392,-1.179215238054379,14.584755400556888,-0.10830450925846735,0.4915088930400741,0.3058661246411748,1.9218135403093894,-0.8896072684221625,15.5318333781357,74.67720564,0.7920137310304465,0.11557775836696946,0.0006317422255537602
bo6-b3,2,x,-1.0807304697908107,0.3895163538000015,36.2991257,1.1974437163673317,-0.005484125841702424,0.3050218130980054,-2.6605016765374563,0.04008826688290452,-0.0056727847694495286,0.30505005383386197,0.5535418213036156,1.198637687615457,-0.005668012842210495,0.30503446239596843,-0.7471952942658805,-0.04019979594457203,-0.005924216257973923,0.3050668741246466,-0.6758881127650094,0.012055454992540265,0.9986165650321538,-12.417621256917503,-361.90763652307703,0.4063951467577569,11.763979915884368,0.9968599881125205,-12.437163029207104,-362.4771752838813,0.40703469609278875,11.782493044283061,0.6969247223131569,4.378907175448241,12.815875687702807,383.61093187880687,533.9918701,0.281616531339759,0.061060071130173206,0.0014649330953411077
bo6-b4,4,x,-0.004161132802841796,0.08306822793435968,36.2991257,0.2748219472092108,-0.0061077978362370795,0.3052214737673707,0.8736773427804235,0.04008826688290452,-0.0056727847694495286,0.30505005383386197,0.5535418213036156,-0.2770919449802876,-0.0065946632797755055,0.3052757808095166,-0.3636361628998947,-0.04019979594457203,-0.005924216257973923,0.3050668741246466,-0.6758881127650094,0.01243880235421147,0.9972624609358383,2.2362511345451868,-18.813983734744628,0.3980981963795258,-2.9000324452227617,1.0046121456683181,2.2311119467487024,-18.77074682180617,0.3971833163997993,-2.893367804064322,0.6962854153732667,4.374890291476745,-2.7154284053200706,19.8929926890304,19.17904723,-0.03722528290736171,0.06165609184103985,0.0019336825641431833
bo7-b4,23,x,0.02338671881046875,0.08793915941826325,36.29913299999998,0.26015409475448775,-0.006916013460652101,0.3049811227644241,-0.3336282192434919,-0.03888559562693835,-0.0062106286637312914,0.304944174711948,0.06206801908097569,0.25948179822571404,-0.007030041984546397,0.3049386538845019,1.5878441564018293,0.03873037492941376,-0.006280885813772973,0.30493667168222943,-1.1627989812782142,0.012064012847609716,0.9998884223852909,-2.6277007701731643,-16.573933570867197,0.36955162440298966,1.9512943924061195,0.9975062961010788,-2.6309832644550126,-16.594637542488183,0.3700132641405579,1.9537319274397809,0.6950189875655753,4.3669330908828545,2.4362907946658408,17.6365863498148,18.63109624,0.05337903241839529,0.06193236094128561,0.0003790896507381189
bo7-b3,25,x,-1.7430869156533204,0.38838131112759344,36.29913299999998,-1.175692918694516,-0.006095275782991076,0.30492556942994076,0.1475019838131484,-0.03888559562693835,-0.0062106286637312914,0.304944174711948,0.06206801908097569,1.1701465918017688,-0.006136223942111119,0.30492410742017456,-1.078147301576983,0.03873037492941376,-0.006280885813772973,0.30493667168222943,-1.1627989812782142,0.011932904401367734,0.9994744581741764,11.056269512428964,-345.62408228150264,0.37840614264729744,-11.739157808533138,0.9949832020782322,11.084107835717333,-346.49432110192777,0.3793589226533816,-11.768715560344429,0.6943963885584604,4.363021185949085,-12.161070387664795,368.7720991685278,531.2307157,0.3058155557089754,0.06118947107224629,0.0009094974332548899
g7-bx,27,x,-2.905208008369141,0.1556661970082126,16.652648999999997,-0.46843179271133606,-0.0054151860905369215,0.30492901918757076,0.026891845894545564,0.05484137247276142,-0.0055300164547372,0.30488757661486304,0.17595652842609544,0.4679401598098631,-0.005545769153017396,0.3049182141113398,-1.197725910335916,-0.054846378191223774,-0.0056848622027601435,0.304890998800096,-1.050930549216134,0.011617269424916237,0.9991276579296416,-6.937746466940831,-56.94668568575257,0.7813462870040498,6.269211139629108,1.000883983281504,-6.934682072502278,-56.921532401794884,0.7810011672698699,6.266442036456783,0.6957804567066574,4.3717175426019725,7.0030219647638345,60.39224211326928,78.53788718,0.23104320371062362,0.06017076241993166,0.0011398969341446415
g8-bx,28,x,5.494323237714844,0.15128440577094793,16.652648999999997,0.4553197573606593,-0.005718009433044972,0.30485124169892164,0.32945860780561015,0.05484137247276142,-0.0055300164547372,0.30488757661486304,0.17595652842609544,-0.4555753044924067,-0.005871275287027358,0.3048702508267744,-0.900064335967086,-0.054846378191223774,-0.0056848622027601435,0.304890998800096,-1.050930549216134,0.01166017958112965,0.9994010347088995,6.027892003450125,-53.43072418710837,0.7748096831107258,-6.701634906371088,1.001911013633517,6.022140553562999,-53.37974382242713,0.7740704065838868,-6.695240611764657,0.6953699388678448,4.369138182948809,-6.752599510728959,56.68651860508606,79.45572061,0.2865646655786329,0.060430287235375905,0.0009669041184097513
bi8-b3,30,x,2.570649414996094,0.5862445329720131,36.29913299999998,1.866863790376215,-0.005882784523076904,0.3050095608378273,0.21111848012752146,-0.04025675856904724,-0.005623705594359564,0.30504653039779694,0.25686690996142686,-1.8683853954630003,-0.006045300594243325,0.3050275758535056,-1.0168714399544165,0.04023171143922765,-0.005722239585248712,0.3050713366653003,-0.9716368945570785,0.013278974077856597,0.9949470984576054,-18.113337207532933,-825.417530141413,0.3831538171860501,17.40450513493273,1.0082070066889297,-18.03946346970225,-822.0511334623317,0.3815911562409507,17.33352230969851,0.6925857858961225,4.3516448339039435,18.903208874975615,878.602919112256,1329.978287,0.3393855165153865,0.06289416590499522,0.0028681262668576405
bi8-b4,32,x,0.2079638672132129,0.13139414573482774,36.29913299999998,0.4126007857327273,-0.006603652378746517,0.304838380107746,0.04958911078175842,-0.04025675856904724,-0.005623705594359564,0.30504653039779694,0.25686690996142686,-0.4147818286993906,-0.006947585789761188,0.30482355062088345,-1.1755057208521462,0.04023171143922765,-0.005722239585248712,0.3050713366653003,-0.9716368945570785,0.01379846374525776,0.9925740683978879,-4.078029152421605,-39.537994544635865,0.3736071174969082,3.3741162922890697,1.011931569814364,-4.05391607452811,-39.30420937376693,0.3713980068728664,3.3541653978896604,0.6931119709966612,4.354950952396505,3.9539448041712952,41.95598415435529,63.27751609,0.33695273223618577,0.06362356748922698,0.003441655379646896
bi9-b4,53,x,0.25499414098593753,0.07421286154700184,36.27380999999991,0.21925443387159396,-0.0057115138726970705,0.30524710335368976,0.6232496996155177,0.016995928755920063,-0.005967177438222638,0.30483787092890247,-1.1305750526392964,-0.21843420791782012,-0.005849001309042684,0.3052303193391001,-0.5984551306963432,0.016986436725486696,-0.006173011243334946,0.3048190451027902,0.7908886651777364,0.011533380258907603,0.9980854732669,-0.5852068338601593,-12.496344993374066,0.0752899479084618,-0.09129762951169562,0.9942771603027782,-0.5868885780266163,-12.532256493511579,0.07550631317175292,-0.09155999701487373,0.6949177207501828,4.366296812716275,0.26327504644672733,13.322188692088991,13.90447713,0.041877765878349786,0.060004703400881015,0.001070547590582492
