Name,bpm,axis,mean,std,length,PS_area,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,163,x,0.7864140619384765,0.16651583677540183,36.29908000000023,0.24449209727473348,0.5473187500374461,-9.814704569885723,-0.0007383187833702672,-0.2787922458638001,-0.15983460426348403,nan,nan,nan,nan,nan,nan,nan,nan,70.66990968,nan,nan,nan
bi5-b3,165,x,0.5036738274996777,0.6513499109767812,36.29908000000023,0.1127682552720975,0.5205184574543871,-38.82894773448905,-0.0007383187833702416,-0.2519919532807408,-0.15983460426348378,nan,nan,nan,nan,nan,nan,nan,nan,1476.385781,nan,nan,nan
g5-bx,167,x,-1.1007080065986328,0.154205841126294,16.31947115000048,0.7137269410096867,-4.880978253192489,-39.18793088508071,0.5634292764649,4.393795029944956,0.6336095545909681,-6.131913415912056,-49.23131935260936,0.7078293243804162,5.519871077742471,0.7005010821437404,4.40137810698895,6.1194758914396115,51.712228636931385,80.91212095,0.36088403035575867,0.021086528421330263,0.01753009175338154
g6-bx,0,x,-2.8596572271679688,0.1489857814961574,16.31947115000048,0.7517949796966463,4.313889569142099,-37.883916022780944,0.5634292764649012,-4.801072792389634,0.6336095545909711,5.419486822438474,-47.593101394261524,0.7078293243804159,-6.03152916060806,0.7005010821437403,4.4013781069889495,-6.01403298172094,49.99145611380543,74.67720564,0.33056605847302795,0.021086528421330263,0.01753009175338153
bo6-b3,2,x,-1.0807304697908107,0.3895163538000015,36.2991257,0.7602390535563621,-9.24594009176198,-269.2558240373804,0.3003600975163554,8.669379564287777,0.7171414805638342,-10.918139863318073,-317.9528221767715,0.35468254406767197,10.237303905464469,0.6947157176574839,4.365027589852224,11.24961390440578,338.149038932754,533.9918701,0.3667524584795097,0.020113149049193153,0.017365507229029926
bo6-b4,4,x,-0.004161132802841796,0.08306822793435968,36.2991257,0.7824865731696935,1.6568688432484586,-14.707815901776648,0.300360097516355,-2.2334293707226633,0.7171414805638389,1.9565263873901306,-17.367838154457342,0.3546825440676703,-2.6373623452437327,0.694715717657484,4.365027589852225,-2.4428452140621304,18.47103523114574,19.17904723,0.03691591090858673,0.020113149049193146,0.01736550722902993
bo7-b4,23,x,0.02338671881046875,0.08793915941826325,36.29913299999998,0.7844736122083003,-2.100786953544676,-13.2580649926627,0.29668723048328965,1.502707187363063,0.7766309300304144,-2.3838266480327404,-15.044328306367323,0.3366599954192151,1.7051674047109497,0.6948998992458288,4.366184836901967,2.1734533768734057,15.993247110900523,18.63109624,0.14158314116998402,0.019378763598012827,0.017279655822856742
bo7-b3,25,x,-1.7430869156533204,0.38838131112759344,36.29913299999998,0.810851545784305,8.668702285169905,-273.3774741253011,0.2966872304832896,-9.266782051351512,0.776630930030424,9.836639301468674,-310.2097081725383,0.33665999541921293,-10.515298544790454,0.6948998992458297,4.366184836901972,-10.817816672584483,329.77614008223566,531.2307157,0.37922237864636404,0.019378763598012817,0.017279655822856753
g7-bx,27,x,-2.905208008369141,0.1556661970082126,16.652648999999997,0.5201836858337259,-3.392243116997502,-27.15485404259329,0.4067786812502781,3.123965192491267,0.4487662950216055,-5.063803612109624,-40.53567012876771,0.6072227975415668,4.663329154262874,0.717914355907695,4.510788932852526,4.964102144600534,41.37359113976132,78.53788718,0.4732021368879239,0.02268822465208825,0.01871448360408888
g8-bx,28,x,5.494323237714844,0.15128440577094793,16.652648999999997,0.6223628614563294,3.3816994825462565,-31.446812710143224,0.406778681250278,-3.649977407052491,0.44876629502160614,5.048064500148141,-46.9425328016887,0.6072227975415662,-5.448538957994891,0.7179143559076951,4.510788932852527,-5.356790432400046,47.91289136289763,79.45572061,0.3969862585719537,0.02268822465208824,0.018714483604088863
bi8-b3,30,x,2.570649414996094,0.5862445329720131,36.29913299999998,0.560012205501407,-8.772547110687317,-388.5246264572133,0.19039274982434237,8.383134824944666,0.43082681859374333,-13.3651655994761,-591.9256866399899,0.2900674796310774,12.771887544681674,0.7020670925412297,4.411217640509345,13.68446890723952,619.8241714201756,1329.978287,0.533959180026692,0.024720989884564577,0.01946005820190812
bi8-b4,32,x,0.2079638672132129,0.13139414573482774,36.29913299999998,0.5089052114453327,-1.8614553625777839,-16.65488470984093,0.19039274982434268,1.472043076835141,0.43082681859374017,-2.835967577372838,-25.374077719802322,0.29006747963107893,2.242689522578422,0.7020670925412305,4.41121764050935,2.659011511033663,26.570002034382156,63.27751609,0.5801035869266505,0.02472098988456459,0.01946005820190813
bi9-b4,53,x,0.25499414098593753,0.07421286154700184,36.27380999999991,0.861103146997541,-0.5412207251349753,-12.159812052542547,0.06669076676947017,-0.07887755585087562,0.8536373575311927,-0.5857842794394831,-13.161038390652468,0.07218201547543826,-0.08537225215558701,0.695534150507439,4.370169955109976,0.26560800321257577,13.971195481127273,13.90447713,-0.004798335852796851,0.017880414055446967,0.017253482397637795
bi9-b3,55,x,0.3467968750811426,0.20167882233483284,36.27380999999991,0.8688992105555895,1.877907477415093,-83.13986056007577,0.06669076676947014,-2.498005758400943,0.853637357531191,2.0325324353336196,-89.98551062274512,0.07218201547543832,-2.703688966928689,0.695534150507439,4.370169955109976,-2.513885040404665,95.52476955559584,120.7203856,0.20871053318110144,0.017880414055446967,0.017253482397637795
