Name,bpm,axis,mean,std,length,amp_fit_pos,b_fit_pos,tune_fit_pos,phase_fit_pos,amp_fit_ang,b_fit_ang,tune_fit_ang,phase_fit_ang,amp_fit_pos_next,b_fit_pos_next,tune_fit_pos_next,phase_fit_pos_next,amp_fit_ang_next,b_fit_ang_next,tune_fit_ang_next,phase_fit_ang_next,PS_area,LR_corr,m00,m01,m10,m11,det,m00_mod,m01_mod,m10_mod,m11_mod,tune,phi,alpha,beta,bet_model,beat,PS_radius_mean,PS_radius_std
bi5-b4,162,y,0.46635644499552736,0.14177116559955136,36.29908000000023,-0.6559510205903069,-0.014598837451888644,0.3088573694455357,0.7029133737895149,0.10572073524504937,-0.014831920330591226,0.3089191372640464,0.9904378996086359,0.6539236485532591,-0.014757314950515616,0.30888345747892904,-0.5089929098844609,-0.10432142638612284,-0.014855386710153457,0.30892376550646716,-0.212322285265541,0.9917779396377674,-2.933420557479611,-16.883850814430605,0.43592447458704336,2.1858979003941124,0.9479259577190784,-3.012916690059162,-17.3414056779414,0.4477380925621685,2.245136057995488,0.6872920361425419,4.3183832232323605,2.8471810877745387,18.780383022946264,21.00462457,0.10589294465327054,0.15291536392784658,0.008792886832896533
bi5-b3,164,y,-3.4162675815771486,0.46454592470832307,36.29908000000023,3.2156839582819243,-0.014865076877030871,0.30893335485724127,1.0484394178541587,0.10572073524504937,-0.014831920330591226,0.3089191372640464,0.9904378996086359,-3.1679901821947167,-0.014863361398863718,0.30893195861757494,-0.1517685768661441,-0.10432142638612284,-0.014855386710153457,0.30892376550646716,-0.212322285265541,0.9904198678013618,12.441450196152303,-390.25028105145674,0.4219584215541203,-13.161326502178952,0.9234044113656823,12.947175439514359,-406.1133368243195,0.4391103630130928,-13.696313577105345,0.6888953300925106,4.328457016221893,-14.367729363746022,438.0001816473764,539.1846718,0.18766203018129576,0.15528896285333135,0.010160814116049306
g5-bx,166,y,-6.44636816482422,0.18910547418778245,16.31947115000048,1.2963151506847537,-0.014781033273907883,0.30890594106471364,0.9730412089560343,0.14892324163759815,-0.01479160453449476,0.30891293652537477,-2.0627528531544566,-1.2768286582956356,-0.014775486181242574,0.3089049326656781,-0.22713960909106082,0.14664048516472206,-0.014780293430073123,0.3089093459282328,-0.12050827441999502,0.9990928453623978,-8.50303654175891,-71.36506698397265,0.9421599811484183,7.795002292023312,0.9561208321065993,-8.695962436314174,-72.98427317228702,0.9635367041913642,7.971863555980417,0.6910385760608433,4.341923427799793,8.940442507785985,78.29595756171564,82.11920155,0.046557247466130054,0.14699001439065842,0.002969136665146868
g6-bx,0,y,-0.6497050790445312,0.16744566775079267,16.31947115000048,1.149569866096386,-0.014794779544728126,0.3089207134661131,-1.9433050672307024,0.14892324163759815,-0.01479160453449476,0.30891293652537477,-2.0627528531544566,1.131741913452986,-0.01477942220292833,0.3089142287261879,-0.00018893031492625055,0.14664048516472206,-0.014780293430073123,0.3089093459282328,-0.12050827441999502,0.999142494496331,6.867565141831863,-56.185115987336644,0.9424228795442835,-7.571068593871551,0.9553320346251177,7.026282661442835,-57.48362019725611,0.9642033823537551,-7.746044906903406,0.6914086234850141,4.344248504338303,-7.916589822389158,61.61171832972384,75.89979205,0.18824918137936003,0.14697051494778582,0.002930279466646111
bo6-b3,2,y,-3.6120537139587894,0.7636958730767727,36.2991257,-5.31926283756315,-0.014777427182398729,0.30896494424899273,-0.8609889554441236,0.10908017807299847,-0.01476154131454325,0.30895101025677363,-0.8263666480905507,5.2923833104364,-0.014898744508373711,0.30893267199858393,-2.0482022085276452,0.10866297134169535,-0.014899959971811025,0.3089178976717549,1.1283554104458005,0.9078204716711455,-38.46470960156656,-1859.3183917370563,0.7827240445920853,37.81245003831818,0.8883017172269491,-40.81146709724669,-1972.7566424833235,0.830478558735635,40.119412744565665,0.6937652471146024,4.359055607302285,43.12980567171604,2102.648847861268,1510.086873,-0.39240257329305867,0.11379874604178807,0.022149705710843026
bo6-b4,4,y,-0.3300029295847754,0.19643687627460438,36.2991257,-1.3685606450834564,-0.01484511669587751,0.3090055989093848,-0.9615755669395988,0.10908017807299847,-0.01476154131454325,0.30895101025677363,-0.8263666480905507,-1.3571053006390152,-0.014921616275239328,0.30897739461921725,0.9912037555837804,0.10866297134169535,-0.014899959971811025,0.3089178976717549,1.1283554104458005,0.9070496049579189,-10.055705749083081,-122.30335310755984,0.7802464958042075,9.402738925440586,0.8755868175980173,-10.746398702125703,-130.70396329174085,0.8338390302056148,10.048581761055932,0.6932762032559123,4.355982854114797,11.094717729299786,139.4686166106411,96.02554322,-0.45241163896475484,0.11389593291415957,0.02231184011539336
bo7-b4,24,y,0.721035155862793,0.19490620980686266,36.29913299999998,-1.357001866753891,-0.014853380930342743,0.30903601509914025,-0.68059228118777,-0.10879217559532751,-0.014680196875204067,0.3089512841671489,-0.8115132898719319,1.3543247504463625,-0.015023745571731808,0.3090090639407364,-1.8691862663995369,0.10831138029849709,-0.014809719195881227,0.3089215560737299,-1.9996517816420656,0.9623813490569733,3.8908276101152786,-54.09631485280626,0.3466822106120162,-4.5727490813333,0.9624516393536419,3.965998364429629,-55.14145516756607,0.35338010779237977,-4.661094552317529,0.6935071702186678,4.357434062341626,-4.600320511963967,58.80738035740116,95.15734481,0.3819985154606674,0.1750834231910893,0.0223341144001259
bo7-b3,26,y,3.6873105474392576,0.7608120240628724,36.29913299999998,-5.296718163595054,-0.014734987338220422,0.30897230356087746,-0.7781260193419032,-0.10879217559532751,-0.014680196875204067,0.3089512841671489,-0.8115132898719319,5.276591525049456,-0.014874942677940881,0.3089430661157113,-1.9663136523152005,0.10831138029849709,-0.014809719195881227,0.3089215560737299,-1.9996517816420656,0.9642817321553085,16.689089022794033,-830.5884241181964,0.3501205228821029,-17.367365527021054,0.9605439802262187,17.028406300899587,-847.4756851851629,0.35723906258615673,-17.720473308425074,0.6937641737661784,4.3590488632552375,-18.51847101557158,903.278269051974,1470.956668,0.38592462395229854,0.17438644131307118,0.022029331876928893
g7-bx,28,y,3.6600527341308595,0.17916951772609893,16.652648999999997,-1.2530339161579056,-0.014999379973295762,0.3090337271581903,-0.8681172001696147,0.14922309388945743,-0.01481576807557208,0.3090222304197047,-0.7606676544193329,1.247550609935718,-0.015131400170609585,0.3089967505959418,-2.053272170086395,0.1487163602749694,-0.014962553521322029,0.3089927353846,1.1931260562354087,0.9955666722869061,-9.904407146850403,-80.6635485712057,1.1433287044175182,9.207457258557803,1.0305450056566559,-9.75652144359981,-79.45913669371797,1.1262573172065087,9.069977925202187,0.6942324078528505,4.361990864788936,10.022239806805224,84.59974498560571,83.22493683,-0.01651918533040124,0.1346154184540204,0.005196195166686277
g8-bx,29,y,3.350895505966797,0.17980725356529229,16.652648999999997,1.2457104425310492,-0.01463543502246699,0.3090036609947053,-0.6523388322283756,0.14922309388945743,-0.01481576807557208,0.3090222304197047,-0.7606676544193329,1.242150123262096,-0.014790427996074745,0.308981548596698,1.2987152211805228,0.1487163602749694,-0.014962553521322029,0.3089927353846,1.1931260562354087,0.9889217748424861,9.701533057308811,-84.28185286695147,1.210601980526165,-10.411307275624308,1.0261362988773148,9.577184246103606,-83.20157533264137,1.1950851631085624,-10.277860976449904,0.693033298801658,4.354456640416777,-10.599270387938514,88.83142634713025,82.64290272,-0.07488269922097736,0.13039842858338854,0.00847280115345583
